,sex,foreigner,national_group,province_resid,age_atmaincrime,dateofbirth,priorcrimes_dummy,priorcrimes_number_group,maincrime_cat,maincrime_violent,totalmaincrimes_number,maincrime_date,province_execution,maincrime_program,maincrime_program2,maincrime_program_group,maincrime_programduration_group,V28_temps_inici,V29_durada_programa,V30_data_inici_programa,V31_data_fi_programa,V54_SAVRYprograma,V55_SAVRYdata,V56_@R1_resum_risc_global_reverse,V57_@R2_resum_risc_delictes_violents,V58_@R3_resum_risc_violencia_centre,V59_@R4_resum_risc_sortides_permisos,V60_SAVRY_total_score,V61_SAVRY_historics_total_score,V62_SAVRY_socials_total_score,V63_SAVRY_individuals_total_score,V64_SAVRY_proteccio_total_score,V65_@1_violencia_previa,V66_@2_historia_delictes_no_violents,V67_@3_inici_precoç_violencia,V68_@4_fracas_intervencions_anteriors,V69_@5_intents_autolesio_suicidi_anteriors,V70_@6_exposicio_violencia_llar,V71_@7_historia_maltracte_infantil,V72_@8_delinquencia_pares,V73_@9_separacio_precoç_pares,V74_@10_baix_rendiment_escola,V75_@11_delinquencia_grup_iguals,V76_@12_rebuig_grup_iguals,V77_@13_estrés_incapacitat_enfrontar_dificultats,V78_@14_escassa_habilitat_pares_educar,V79_@15_manca_suport_personal_social,V80_@16_entorn_marginal,V81_@17_actitud_negatives,V82_@18_assumpcio_riscos_impulsivitat,V83_@19_problemes_consum_toxics,V84_@20_problemes_maneig_enuig,V85_@21_baix_nivell_empatia_remordiment,V86_@22_problemes_concentracio_hiperactivitat,V87_@23_baixa_colaboracio_intervencions,V88_@24_baix_compromis_escolar_laboral,V89_@P1_impicacio_prosocial,V90_@P2_suport_social_fort,V91_@P3_forta_vinculacio_adult_prosocial,V92_@P4_actitud_positiva_intervencions_autoritat,V93_@P5_fort_compromis_escola_treball,V94_@P6_perseverança_tret_personalitat,V95_FACT1mean_ANTISOCIAL,V96_FACT2mean_DINAMICAFAM,V97_FACT3mean_PERSONALITAT,V98_FACT4mean_SUPORTSOCIAL,V99_FACT5mean_SUSCEPTIBILITAT,recid15_date,recid15_age,recid15_number,recid15_durat_group,recid15_crime_group,recid15_crime_viol,recid15_program,recid15_program_group,recid15_totsum,recid15_dummy,recid13_date,recid13_age,recid13_number,recid13_durat_group,recid13_crime_group,recid13_crime_viol,recid13_program,recid13_program_group,recid13_totsum,recid13_dummy,maincrime_year,recid15_viol
19,Home,Espanyol,Spain,Barcelona,15.0,1990-11-03,Amb antecedents,3 fets o més,Contra les persones,Violent,12,2005-12-21,Barcelona,Internament en centre,Mesures d'execució,Internament,Més d'1 any,83.0,1750,2006-03-14,2010-12-28,Internament,2010-12-28,Baixa,Baixa,Baixa,Baixa,15.0,3.0,9.0,3.0,4.0,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Moderat,Baix,Alt,Moderat,Moderat,Alt,Alt,Alt,Moderat,Baix,Baix,Moderat,Moderat,Baix,Moderat,Baix,Baix,Absent,Absent,Absent,Present,Present,Absent,0.29,0.25,0.71,1.4,0.57,2013-10-24 00:00:00,22.0,1.0,De 2 a 3 anys,Contra la propietat violent,Violent,SIPC - Preventiva,Presó,1 reincidència,Sí,2013-10-24 00:00:00,22.0,1.0,De 2 a 3 anys,Contra la propietat violent,Violent,SIPC - Preventiva,Presó,1 reincidència,Sí,2005,True
20,Home,Espanyol,Spain,Barcelona,17.0,1991-07-02,Amb antecedents,3 fets o més,Contra les persones,Violent,8,2008-11-17,Barcelona,Internament en centre,Mesures d'execució,Internament,De 6 mesos a 1 any,240.0,268,2009-07-15,2010-04-10,Internament,2010-04-09,Alta,Moderada,Moderada,Alta,25.0,7.0,6.0,12.0,6.0,Moderat,Alt,Moderat,Moderat,Moderat,Baix,Baix,Baix,Baix,Moderat,Moderat,Baix,Alt,Moderat,Baix,Alt,Alt,Alt,Alt,Alt,Alt,Baix,Moderat,Moderat,Absent,Absent,Absent,Absent,Absent,Absent,1.29,0.0,1.43,1.0,1.0,2010-11-16 00:00:00,19.0,1.0,De 6 mesos a 1 any,Altres,No violent,SIPC - Presó,Presó,1 reincidència,Sí,2010-11-16 00:00:00,19.0,1.0,De 6 mesos a 1 any,Altres,No violent,SIPC - Presó,Presó,1 reincidència,Sí,2008,False
21,Home,Espanyol,Spain,Girona,14.0,1994-06-21,Amb antecedents,2 fets,Contra les persones,Violent,2,2009-04-26,Girona,Llibertat vigilada,Mesures d'execució,LV,De 6 mesos a 1 any,379.0,213,2010-05-10,2010-12-09,Llibertat vigilada,2010-10-04,Moderada,Moderada,notapplicable,notapplicable,15.0,6.0,3.0,6.0,1.0,Moderat,Moderat,Alt,Baix,Baix,Baix,Baix,Baix,Baix,Alt,Moderat,Baix,Baix,Moderat,Moderat,Baix,Moderat,Moderat,Moderat,Moderat,Moderat,Baix,Moderat,Baix,Present,Present,Absent,Present,Present,Present,0.86,0.0,0.57,0.6,0.43,2011-11-02 00:00:00,17.0,3.0,De 6 mesos a 1 any,Contra la propietat no violent,No violent,Llibertat vigilada,LV,2 o 3 reincidències,Sí,2011-11-02 00:00:00,17.0,3.0,De 6 mesos a 1 any,Contra la propietat no violent,No violent,Llibertat vigilada,LV,2 o 3 reincidències,Sí,2009,False
22,Home,Espanyol,Spain,Barcelona,17.0,1991-01-03,Amb antecedents,2 fets,Contra les persones,Violent,2,2008-08-16,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Menys de 6 mesos,612.0,119,2010-04-20,2010-08-17,Llibertat vigilada,2010-08-09,Moderada,notapplicable,notapplicable,notapplicable,14.0,1.0,4.0,9.0,1.0,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Moderat,Moderat,Baix,Moderat,Moderat,Baix,Moderat,Moderat,Alt,Moderat,Moderat,Moderat,Moderat,Moderat,Moderat,Present,Present,Present,Present,Present,Absent,0.29,0.0,1.0,0.4,0.57,2011-07-18 00:00:00,20.0,1.0,De 6 mesos a 1 any,Altres,No violent,MPA - Mediació i reparació d'adults,Altres MPA,1 reincidència,Sí,2011-07-18 00:00:00,20.0,1.0,De 6 mesos a 1 any,Altres,No violent,MPA - Mediació i reparació d'adults,Altres MPA,1 reincidència,Sí,2008,False
23,Home,Espanyol,Spain,Barcelona,17.0,1990-10-31,Amb antecedents,1 fet,Contra les persones,Violent,1,2008-09-30,Barcelona,Tractament terapèutic ambulatori,Mesures d'execució,Altres medi obert,De 6 mesos a 1 any,497.0,220,2010-02-09,2010-09-17,Internament,2010-01-27,Alta,notapplicable,notapplicable,notapplicable,34.0,15.0,6.0,13.0,1.0,Alt,Moderat,Alt,Moderat,Alt,Alt,Alt,Baix,Moderat,Alt,Moderat,Alt,Alt,Baix,Baix,Moderat,Alt,Alt,Alt,Alt,Alt,Alt,Moderat,Baix,Absent,Present,Present,Present,Present,Present,1.57,1.25,2.0,0.2,0.57,2010-10-07 00:00:00,19.0,3.0,Menys de 6 mesos,Contra les persones,Violent,SIPC - RPS,RPS,2 o 3 reincidències,Sí,2010-10-07 00:00:00,19.0,3.0,Menys de 6 mesos,Contra les persones,Violent,SIPC - RPS,RPS,2 o 3 reincidències,Sí,2008,True
25,Home,Espanyol,Spain,Barcelona,16.0,1993-04-02,Amb antecedents,2 fets,Contra les persones,Violent,2,2010-02-09,Barcelona,Assessorament tècnic menors,ATM,Assessorament tècnic menors,Menys de 6 mesos,56.0,55,2010-04-06,2010-05-31,Llibertat vigilada,2010-04-23,Alta,Alta,notapplicable,notapplicable,32.0,12.0,10.0,10.0,5.0,Baix,Baix,Baix,Alt,Baix,Alt,Alt,Alt,Alt,Alt,Alt,Moderat,Alt,Alt,Moderat,Alt,Moderat,Alt,Moderat,Alt,Moderat,Alt,Moderat,Baix,Absent,Absent,Absent,Absent,Present,Absent,0.71,2.0,1.57,1.4,0.86,2010-10-10 00:00:00,17.0,10.0,Menys de 6 mesos,Contra la propietat no violent,No violent,Assessorament tècnic menors,ATM,Més de 3 reincidències,Sí,2010-10-10 00:00:00,17.0,6.0,Menys de 6 mesos,Contra la propietat no violent,No violent,Assessorament tècnic menors,ATM,Més de 3 reincidències,Sí,2010,False
26,Dona,Espanyol,Spain,Barcelona,16.0,1994-02-28,Amb antecedents,2 fets,Contra les persones,Violent,2,2010-09-10,Barcelona,Assessorament tècnic menors,ATM,Assessorament tècnic menors,Menys de 6 mesos,91.0,6,2010-12-10,2010-12-17,Llibertat vigilada,2010-12-13,Alta,Moderada,notapplicable,notapplicable,16.0,5.0,4.0,7.0,5.0,Baix,Alt,Baix,Moderat,Baix,Baix,Baix,Baix,Baix,Alt,Moderat,Baix,Alt,Moderat,Baix,Baix,Moderat,Moderat,Moderat,Moderat,Moderat,Baix,Moderat,Moderat,Absent,Absent,Present,Absent,Absent,Absent,0.71,0.0,0.86,0.4,1.14,2012-01-11 00:00:00,17.0,1.0,D'1 a 2 anys,Contra la propietat no violent,No violent,Assessorament tècnic menors,ATM,1 reincidència,Sí,2012-01-11 00:00:00,17.0,1.0,D'1 a 2 anys,Contra la propietat no violent,No violent,Assessorament tècnic menors,ATM,1 reincidència,Sí,2010,False
27,Home,Espanyol,Spain,Tarragona,15.0,1994-09-21,Amb antecedents,2 fets,Contra les persones,Violent,2,2009-10-17,Tarragona,Internament en centre,Mesures d'execució,Internament,De 6 mesos a 1 any,90.0,208,2010-01-15,2010-08-11,Internament,2010-07-28,Moderada,notapplicable,notapplicable,notapplicable,18.0,10.0,2.0,6.0,2.0,Alt,Moderat,Alt,Alt,Moderat,Baix,Baix,Baix,Baix,Alt,Moderat,Baix,Moderat,Baix,Baix,Baix,Moderat,Moderat,Moderat,Moderat,Moderat,Baix,Baix,Moderat,Absent,Present,Absent,Present,Present,Present,1.43,0.0,0.71,0.2,0.57,2012-02-22 00:00:00,17.0,3.0,D'1 a 2 anys,Contra la propietat no violent,No violent,Assessorament tècnic menors,ATM,2 o 3 reincidències,Sí,2012-02-22 00:00:00,17.0,3.0,D'1 a 2 anys,Contra la propietat no violent,No violent,Assessorament tècnic menors,ATM,2 o 3 reincidències,Sí,2009,False
31,Home,Espanyol,Spain,Lleida,16.0,1993-01-30,Amb antecedents,2 fets,Contra les persones,Violent,2,2009-06-19,Barcelona,Internament en centre,Mesures d'execució,Internament,Menys de 6 mesos,178.0,121,2009-12-14,2010-04-14,Internament,2010-03-09,Alta,Moderada,Moderada,Baixa,29.0,13.0,8.0,8.0,1.0,Alt,Alt,Alt,Baix,Moderat,Alt,Alt,Baix,Baix,Alt,Alt,Baix,Moderat,Alt,Moderat,Alt,Moderat,Moderat,Moderat,Moderat,Moderat,Moderat,Baix,Alt,Present,Present,Present,Present,Present,Absent,1.43,1.0,0.86,1.0,0.71,2010-07-01 00:00:00,17.0,5.0,Menys de 6 mesos,Contra la propietat no violent,No violent,Llibertat vigilada,LV,Més de 3 reincidències,Sí,2010-07-01 00:00:00,17.0,4.0,Menys de 6 mesos,Contra la propietat no violent,No violent,Llibertat vigilada,LV,Més de 3 reincidències,Sí,2009,False
32,Home,Espanyol,Spain,Tarragona,16.0,1993-03-18,Amb antecedents,3 fets o més,Contra les persones,Violent,6,2009-05-14,Tarragona,Llibertat vigilada,Mesures d'execució,LV,Menys de 6 mesos,284.0,166,2010-02-22,2010-08-07,Llibertat vigilada,2010-06-07,Moderada,Moderada,notapplicable,notapplicable,27.0,12.0,6.0,9.0,3.0,Alt,Baix,Moderat,Moderat,Alt,Moderat,Moderat,Baix,Alt,Alt,Moderat,Moderat,Alt,Moderat,Moderat,Baix,Moderat,Moderat,Moderat,Alt,Moderat,Moderat,Moderat,Moderat,Absent,Absent,Present,Present,Present,Absent,1.14,1.0,1.29,0.6,0.86,2010-09-23 00:00:00,17.0,3.0,Menys de 6 mesos,Contra les persones,Violent,Internament centre terapèutic,Internament,2 o 3 reincidències,Sí,2010-09-23 00:00:00,17.0,3.0,Menys de 6 mesos,Contra les persones,Violent,Internament centre terapèutic,Internament,2 o 3 reincidències,Sí,2009,True
33,Home,Espanyol,Spain,Barcelona,17.0,1991-07-24,Amb antecedents,3 fets o més,Contra les persones,Violent,3,2009-02-25,Barcelona,Llibertat vigilada,Mesures d'execució,LV,De 6 mesos a 1 any,280.0,238,2009-12-02,2010-07-29,Llibertat vigilada,2010-07-02,Moderada,Alta,notapplicable,notapplicable,23.0,5.0,7.0,11.0,4.0,Alt,Baix,Baix,Baix,Moderat,Moderat,Moderat,Baix,Baix,Baix,Moderat,Baix,Alt,Alt,Alt,Baix,Moderat,Alt,Moderat,Alt,Moderat,Moderat,Moderat,Alt,Absent,Absent,Absent,Present,Absent,Present,0.71,0.5,1.29,1.2,0.71,2010-08-16 00:00:00,19.0,1.0,Menys de 6 mesos,Contra les persones,Violent,SIPC - Preventiva,Presó,1 reincidència,Sí,2010-08-16 00:00:00,19.0,1.0,Menys de 6 mesos,Contra les persones,Violent,SIPC - Preventiva,Presó,1 reincidència,Sí,2009,True
42,Home,Espanyol,Spain,Barcelona,17.0,1990-08-19,Amb antecedents,2 fets,Contra les persones,Violent,2,2008-03-07,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Més d'1 any,466.0,533,2009-06-16,2010-12-01,Llibertat vigilada,2010-11-30,Moderada,notapplicable,notapplicable,notapplicable,21.0,10.0,6.0,5.0,4.0,Moderat,Alt,Baix,Moderat,Baix,Alt,Moderat,Baix,Alt,Moderat,Moderat,Baix,Moderat,Alt,Moderat,Moderat,Moderat,Moderat,Moderat,Moderat,Baix,Baix,Baix,Moderat,Absent,Absent,Absent,Present,Present,Absent,0.86,1.25,0.57,1.2,0.57,2011-02-28 00:00:00,20.0,3.0,Menys de 6 mesos,Contra la propietat violent,Violent,MPA - Tractament ambulatori (TTA),Altres MPA,2 o 3 reincidències,Sí,2011-02-28 00:00:00,20.0,2.0,Menys de 6 mesos,Contra la propietat violent,Violent,MPA - Tractament ambulatori (TTA),Altres MPA,2 o 3 reincidències,Sí,2008,True
48,Home,Espanyol,Spain,Barcelona,16.0,1993-10-02,Amb antecedents,1 fet,Contra les persones,Violent,1,2010-06-10,Barcelona,Assessorament tècnic menors,ATM,Assessorament tècnic menors,Menys de 6 mesos,26.0,0,2010-07-06,2010-07-06,Llibertat vigilada,2010-06-30,Alta,Alta,notapplicable,notapplicable,25.0,10.0,4.0,11.0,6.0,Alt,Alt,Baix,Baix,Baix,Alt,Baix,Alt,Baix,Alt,Alt,Baix,Moderat,Baix,Baix,Moderat,Alt,Alt,Moderat,Alt,Moderat,Baix,Alt,Moderat,Absent,Absent,Absent,Absent,Absent,Absent,1.0,1.0,1.14,0.6,1.29,2012-05-30 00:00:00,18.0,4.0,D'1 a 2 anys,Contra la propietat no violent,No violent,SIPC - Preventiva,Presó,Més de 3 reincidències,Sí,2012-05-30 00:00:00,18.0,1.0,D'1 a 2 anys,Contra la propietat no violent,No violent,SIPC - Preventiva,Presó,1 reincidència,Sí,2010,False
54,Home,Espanyol,Spain,Barcelona,17.0,1991-03-27,Amb antecedents,2 fets,Contra la propietat violent,Violent,2,2008-07-26,Barcelona,Internament centre terapèutic,Mesures d'execució,Internament,Menys de 6 mesos,458.0,148,2009-10-27,2010-03-25,Internament,2010-03-10,Alta,Alta,Alta,Alta,34.0,12.0,7.0,15.0,6.0,Alt,Alt,Moderat,Alt,Baix,Moderat,Moderat,Moderat,Baix,Alt,Alt,Baix,Baix,Alt,Moderat,Alt,Alt,Alt,Alt,Alt,Alt,Moderat,Alt,Alt,Absent,Absent,Absent,Absent,Absent,Absent,1.57,0.75,1.29,1.4,1.43,2011-05-06 00:00:00,20.0,5.0,D'1 a 2 anys,Contra la propietat no violent,No violent,MPA - Treballs en benefici de la comunitat,TBC,Més de 3 reincidències,Sí,2011-05-06 00:00:00,20.0,4.0,D'1 a 2 anys,Contra la propietat no violent,No violent,MPA - Treballs en benefici de la comunitat,TBC,Més de 3 reincidències,Sí,2008,False
56,Home,Espanyol,Spain,Girona,16.0,1991-11-17,Amb antecedents,2 fets,Contra la propietat violent,Violent,2,2008-10-18,Girona,Llibertat vigilada,Mesures d'execució,LV,Més d'1 any,264.0,370,2009-07-09,2010-07-14,Llibertat vigilada,2010-05-07,Moderada,Moderada,notapplicable,notapplicable,12.0,3.0,4.0,5.0,4.0,Moderat,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Alt,Moderat,Baix,Moderat,Moderat,Moderat,Baix,Baix,Moderat,Moderat,Moderat,Moderat,Baix,Moderat,Baix,Absent,Present,Present,Absent,Absent,Absent,0.43,0.0,0.57,0.4,1.0,2011-03-27 00:00:00,19.0,1.0,De 6 mesos a 1 any,Altres,No violent,SIPC - Localització permanent,LP,1 reincidència,Sí,2011-03-27 00:00:00,19.0,1.0,De 6 mesos a 1 any,Altres,No violent,SIPC - Localització permanent,LP,1 reincidència,Sí,2008,False
58,Dona,Espanyol,Spain,Barcelona,15.0,1989-12-28,Amb antecedents,3 fets o més,Contra la propietat violent,Violent,4,2005-04-22,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Més d'1 any,1321.0,538,2008-12-03,2010-05-26,Llibertat vigilada,2010-03-16,Moderada,notapplicable,notapplicable,notapplicable,32.0,14.0,11.0,7.0,4.0,Alt,Moderat,Baix,Moderat,Baix,Alt,Alt,Alt,Alt,Alt,Moderat,Alt,Alt,Alt,Alt,Alt,Moderat,Moderat,Moderat,Moderat,Moderat,Moderat,Baix,Moderat,Absent,Absent,Present,Present,Absent,Absent,0.86,2.0,1.29,1.4,0.86,2010-09-21 00:00:00,20.0,1.0,Menys de 6 mesos,Altres,No violent,MPA - Treballs en benefici de la comunitat,TBC,1 reincidència,Sí,2010-09-21 00:00:00,20.0,1.0,Menys de 6 mesos,Altres,No violent,MPA - Treballs en benefici de la comunitat,TBC,1 reincidència,Sí,2005,False
62,Home,Espanyol,Spain,Barcelona,14.0,1994-05-09,Amb antecedents,1 fet,Contra la propietat violent,Violent,1,2009-01-29,Barcelona,Assessorament tècnic menors,ATM,Assessorament tècnic menors,Menys de 6 mesos,407.0,3,2010-03-12,2010-03-15,Llibertat vigilada,2010-03-05,Moderada,Baixa,notapplicable,notapplicable,9.0,3.0,2.0,4.0,0.0,Moderat,Moderat,Moderat,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Moderat,Baix,Moderat,Baix,Baix,Baix,Moderat,Moderat,Moderat,Moderat,Baix,Baix,Baix,Baix,Present,Present,Present,Present,Present,Present,0.71,0.0,0.57,0.0,0.0,2010-08-26 00:00:00,16.0,3.0,Menys de 6 mesos,Contra la propietat no violent,No violent,Assessorament tècnic menors,ATM,2 o 3 reincidències,Sí,2010-08-26 00:00:00,16.0,3.0,Menys de 6 mesos,Contra la propietat no violent,No violent,Assessorament tècnic menors,ATM,2 o 3 reincidències,Sí,2009,False
63,Home,Espanyol,Spain,Barcelona,16.0,1993-05-03,Amb antecedents,2 fets,Contra la propietat violent,Violent,2,2009-06-09,Barcelona,Assessorament tècnic menors,ATM,Assessorament tècnic menors,Menys de 6 mesos,218.0,19,2010-01-13,2010-02-01,Llibertat vigilada,2010-02-01,Alta,notapplicable,notapplicable,notapplicable,25.0,7.0,8.0,10.0,5.0,Moderat,Alt,Moderat,Baix,Baix,Baix,Baix,Baix,Moderat,Alt,Alt,Baix,Alt,Moderat,Moderat,Alt,Moderat,Moderat,Moderat,Alt,Moderat,Moderat,Moderat,Alt,Absent,Absent,Absent,Present,Absent,Absent,1.0,0.25,1.14,1.2,1.14,2012-11-27 00:00:00,19.0,3.0,De 2 a 3 anys,Altres,No violent,MPA - Treballs en benefici de la comunitat,TBC,2 o 3 reincidències,Sí,2012-11-27 00:00:00,19.0,1.0,De 2 a 3 anys,Altres,No violent,MPA - Treballs en benefici de la comunitat,TBC,1 reincidència,Sí,2009,False
65,Home,Espanyol,Spain,Barcelona,15.0,1993-07-29,Amb antecedents,1 fet,Contra la propietat violent,Violent,1,2009-05-29,Barcelona,Assessorament tècnic menors,ATM,Assessorament tècnic menors,Menys de 6 mesos,258.0,49,2010-02-11,2010-04-01,Llibertat vigilada,2010-03-30,Alta,Alta,notapplicable,notapplicable,39.0,16.0,9.0,14.0,6.0,Alt,Alt,Alt,Alt,Moderat,Moderat,Moderat,Moderat,Alt,Alt,Moderat,Moderat,Moderat,Alt,Alt,Alt,Alt,Alt,Moderat,Alt,Moderat,Alt,Alt,Alt,Absent,Absent,Absent,Absent,Absent,Absent,1.57,1.25,1.57,1.6,1.43,2013-07-05 00:00:00,19.0,1.0,De 3 a 4 anys,Contra la propietat violent,Violent,SIPC - Preventiva,Presó,1 reincidència,Sí,2013-07-05 00:00:00,19.0,1.0,De 3 a 4 anys,Contra la propietat violent,Violent,SIPC - Preventiva,Presó,1 reincidència,Sí,2009,True
67,Home,Espanyol,Spain,Barcelona,17.0,1991-08-28,Amb antecedents,1 fet,Contra la propietat violent,Violent,1,2009-04-08,Barcelona,Assessorament tècnic menors,ATM,Assessorament tècnic menors,Menys de 6 mesos,363.0,6,2010-04-06,2010-04-13,Llibertat vigilada,2010-04-12,Alta,notapplicable,notapplicable,notapplicable,25.0,11.0,7.0,7.0,3.0,Alt,Alt,Moderat,Alt,Alt,Baix,Baix,Baix,Alt,Baix,Moderat,Moderat,Alt,Alt,Moderat,Baix,Moderat,Moderat,Moderat,Moderat,Moderat,Moderat,Moderat,Baix,Present,Absent,Present,Present,Absent,Absent,1.57,0.5,1.14,0.8,0.43,2011-06-21 00:00:00,19.0,4.0,D'1 a 2 anys,Altres,No violent,Internament en centre,Internament,Més de 3 reincidències,Sí,2011-06-21 00:00:00,19.0,2.0,D'1 a 2 anys,Altres,No violent,Internament en centre,Internament,2 o 3 reincidències,Sí,2009,False
69,Home,Espanyol,Spain,Tarragona,16.0,1991-09-14,Amb antecedents,2 fets,Contra la propietat violent,Violent,2,2007-10-16,Tarragona,Internament en centre,Mesures d'execució,Internament,Més d'1 any,762.0,389,2009-11-16,2010-12-10,Internament,2010-11-30,Alta,Baixa,Baixa,Baixa,27.0,10.0,11.0,6.0,3.0,Moderat,Moderat,Baix,Baix,Moderat,Moderat,Alt,Moderat,Alt,Moderat,Alt,Moderat,Alt,Alt,Alt,Alt,Moderat,Baix,Moderat,Moderat,Moderat,Baix,Moderat,Moderat,Present,Absent,Present,Present,Absent,Absent,0.86,1.5,0.86,1.4,0.71,2011-08-29 00:00:00,19.0,5.0,De 6 mesos a 1 any,Contra la propietat violent,Violent,SIPC - Preventiva,Presó,Més de 3 reincidències,Sí,2011-08-29 00:00:00,19.0,5.0,De 6 mesos a 1 any,Contra la propietat violent,Violent,SIPC - Preventiva,Presó,Més de 3 reincidències,Sí,2007,True
74,Home,Espanyol,Spain,Barcelona,14.0,1994-07-13,Amb antecedents,1 fet,Contra la propietat violent,Violent,1,2009-05-08,Barcelona,Internament en centre,Mesures d'execució,Internament,Menys de 6 mesos,430.0,149,2010-07-12,2010-12-08,Internament,2010-11-30,Alta,Alta,Moderada,Moderada,35.0,13.0,10.0,12.0,4.0,Alt,Moderat,Baix,Baix,Baix,Alt,Alt,Alt,Alt,Alt,Alt,Baix,Alt,Alt,Alt,Alt,Moderat,Alt,Moderat,Moderat,Moderat,Alt,Alt,Alt,Absent,Absent,Absent,Present,Present,Absent,0.86,2.0,1.29,1.6,1.14,2013-02-02 00:00:00,18.0,2.0,De 2 a 3 anys,Contra la propietat no violent,No violent,SIPC - RPS,RPS,2 o 3 reincidències,Sí,2013-02-02 00:00:00,18.0,1.0,De 2 a 3 anys,Contra la propietat no violent,No violent,SIPC - RPS,RPS,1 reincidència,Sí,2009,False
75,Home,Espanyol,Spain,Tarragona,15.0,1991-07-14,Amb antecedents,3 fets o més,Contra la propietat violent,Violent,7,2007-01-20,Tarragona,Internament en centre,Mesures d'execució,Internament,Més d'1 any,621.0,479,2008-10-02,2010-01-24,Internament,2010-01-14,Moderada,notapplicable,notapplicable,notapplicable,19.0,10.0,6.0,3.0,3.0,Moderat,Alt,Moderat,Moderat,Baix,Moderat,Baix,Alt,Baix,Alt,Moderat,Baix,Baix,Moderat,Alt,Alt,Baix,Moderat,Moderat,Moderat,Baix,Baix,Baix,Baix,Absent,Absent,Absent,Present,Present,Present,1.0,0.75,0.29,1.4,0.43,2012-01-15 00:00:00,20.0,1.0,D'1 a 2 anys,Altres,No violent,MPA - Treballs en benefici de la comunitat,TBC,1 reincidència,Sí,2012-01-15 00:00:00,20.0,1.0,D'1 a 2 anys,Altres,No violent,MPA - Treballs en benefici de la comunitat,TBC,1 reincidència,Sí,2007,False
77,Home,Espanyol,Spain,Barcelona,16.0,1991-08-20,Amb antecedents,1 fet,Contra la propietat violent,Violent,1,2008-06-03,Barcelona,Internament en centre,Mesures d'execució,Internament,Menys de 6 mesos,477.0,179,2009-09-23,2010-03-21,Internament,2010-03-15,Alta,Alta,Baixa,Moderada,32.0,16.0,6.0,10.0,3.0,Alt,Alt,Moderat,Moderat,Baix,Alt,Alt,Alt,Alt,Alt,Moderat,Moderat,Moderat,Moderat,Moderat,Moderat,Moderat,Moderat,Alt,Moderat,Moderat,Moderat,Moderat,Alt,Absent,Absent,Absent,Present,Present,Present,1.29,2.0,1.0,1.0,0.86,2012-02-13 00:00:00,20.0,3.0,D'1 a 2 anys,Altres,No violent,MPA - Treballs en benefici de la comunitat,TBC,2 o 3 reincidències,Sí,2012-02-13 00:00:00,20.0,1.0,D'1 a 2 anys,Altres,No violent,MPA - Treballs en benefici de la comunitat,TBC,1 reincidència,Sí,2008,False
81,Home,Espanyol,Spain,Barcelona,14.0,1993-02-13,Amb antecedents,2 fets,Contra la propietat violent,Violent,2,2007-04-23,Barcelona,Llibertat vigilada,Mesures d'execució,LV,De 6 mesos a 1 any,875.0,364,2009-09-14,2010-09-13,Llibertat vigilada,2010-07-05,Baixa,Baixa,notapplicable,notapplicable,5.0,2.0,2.0,1.0,0.0,Baix,Moderat,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Moderat,Moderat,Baix,Baix,Baix,Baix,Moderat,Baix,Baix,Moderat,Baix,Baix,Baix,Baix,Baix,Present,Present,Present,Present,Present,Present,0.43,0.0,0.0,0.2,0.14,2010-11-15 00:00:00,17.0,1.0,Menys de 6 mesos,Altres,No violent,Mediació i reparació menors,MRM,1 reincidència,Sí,2010-11-15 00:00:00,17.0,1.0,Menys de 6 mesos,Altres,No violent,Mediació i reparació menors,MRM,1 reincidència,Sí,2007,False
82,Home,Espanyol,Spain,Barcelona,17.0,1990-04-30,Amb antecedents,1 fet,Contra la propietat violent,Violent,1,2008-03-17,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Més d'1 any,361.0,382,2009-03-13,2010-03-30,Llibertat vigilada,2010-03-30,Alta,notapplicable,notapplicable,notapplicable,21.0,7.0,7.0,7.0,6.0,Baix,Alt,Moderat,Alt,Baix,Baix,Baix,Baix,Baix,Alt,Alt,Moderat,Moderat,Moderat,Moderat,Moderat,Alt,Baix,Moderat,Moderat,Moderat,Baix,Moderat,Moderat,Absent,Absent,Absent,Absent,Absent,Absent,1.14,0.0,0.86,1.0,1.14,2011-06-07 00:00:00,21.0,1.0,D'1 a 2 anys,Altres,No violent,SIPC - Localització permanent,LP,1 reincidència,Sí,2011-06-07 00:00:00,21.0,1.0,D'1 a 2 anys,Altres,No violent,SIPC - Localització permanent,LP,1 reincidència,Sí,2008,False
